#2-THETA,#INTENSITY
43.67,1201
43.719,1161
43.768,1126
43.817,1111
43.866,1145
43.915,1154
43.964,1177
44.013,1182
44.062,1171
44.111,1183
44.16,1165
44.209,1220
44.258,1150
44.307,1148
44.356,1056
44.405,1051
44.454,1057
44.503,1092
44.552,1045
44.601,1098
44.65,1088
44.699,1073
44.748,1051
44.797,1078
44.846,1057
44.895,1025
44.944,1026
44.993,1007
45.042,1074
45.091,1061
45.14,1045
45.189,1079
45.238,1101
45.287,1129
45.336,1093
45.385,1112
45.434,1088
45.483,1090
45.532,1103
45.581,1188
45.63,1229
45.679,1242
45.728,1227
45.777,1277
45.826,1306
45.875,1348
45.924,1386
45.973,1323
46.022,1368
46.071,1392
46.12,1364
46.169,1283
46.218,1249
46.267,1213
46.316,1202
46.365,1196
46.414,1155
46.463,1181
46.512,1170
46.561,1142
46.61,1107
46.659,1121
46.708,1090
46.757,1076
46.806,1131
46.855,1067
46.904,1064
46.953,1101
47.002,1095
47.051,1093
47.1,1105
47.149,1106
47.198,1167
47.247,1162
47.296,1211
47.345,1234
47.394,1275
47.443,1323
47.492,1363
47.541,1390
47.59,1522
47.639,1625
47.688,1732
47.737,1932
47.786,1995
47.835,1947
47.884,1908
47.933,1782
47.982,1573
48.031,1448
48.08,1347
48.129,1213
48.178,1174
48.227,1137
48.276,1127
48.325,1120
48.374,1104
48.423,1154
48.472,1156
48.521,1146
48.57,1190
48.619,1176
48.668,1160
48.717,1176
48.766,1173
48.815,1210
48.864,1174
48.913,1148
48.962,1217
49.011,1201
49.06,1203
49.109,1247
49.158,1282
49.207,1375
49.256,1432
49.305,1535
49.354,1643
49.403,1686
49.452,1623
49.501,1622
49.55,1662
49.599,1560
49.648,1581
49.697,1566
49.746,1525
49.795,1530
49.844,1544
49.893,1453
49.942,1488
49.991,1434
50.04,1331
50.089,1285
50.138,1343
50.187,1325
50.236,1356
50.285,1375
50.334,1372
50.383,1369
50.432,1385
50.481,1385
50.53,1412
50.579,1390
50.628,1343
50.677,1326
50.726,1217
50.775,1246
50.824,1190
50.873,1156
50.922,1089
50.971,1094
51.02,1090
51.069,1033
51.118,1062
51.167,1098
51.216,1063
51.265,1078
51.314,1085
51.363,1083
51.412,1067
51.461,1061
51.51,1048
51.559,1039
51.608,1081
51.657,1089
51.706,1110
51.755,1103
51.804,1083
51.853,1437
51.902,1325
51.951,1327
